tweet_id,favorites,retweets,user_followers,user_favourites,date_time
760641137271070720,4546,1166,9384024,147172,2016-08-03 00:59:13
760539183865880579,6889,3255,9384024,147172,2016-08-02 18:14:06
760521673607086080,3827,1260,9384024,147172,2016-08-02 17:04:31
760290219849637889,24398,10358,9384024,147172,2016-08-02 01:44:48
760252756032651264,3622,782,9384024,147172,2016-08-01 23:15:56
760190180481531904,5226,1609,9384024,147172,2016-08-01 19:07:17
760153949710192640,0,27,9384024,147172,2016-08-01 16:43:19
759943073749200896,5399,1888,9384024,147172,2016-08-01 02:45:22
759846353224826880,6114,1766,9384024,147172,2016-07-31 20:21:02
759793422261743616,5435,1732,9384024,147172,2016-07-31 16:50:42
759557299618865152,4296,1086,9384024,147172,2016-07-31 01:12:26
759447681597108224,7676,2216,9384024,147172,2016-07-30 17:56:51
759446261539934208,1522,446,9384024,147172,2016-07-30 17:51:13
759197388317847553,5577,1771,9384024,147172,2016-07-30 01:22:17
759159934323924993,0,1050,9384024,147172,2016-07-29 22:53:27
759099523532779520,13274,3739,9384024,147172,2016-07-29 18:53:24
759047813560868866,5917,1804,9384024,147172,2016-07-29 15:27:55
758854675097526272,3231,818,9384024,147172,2016-07-29 02:40:28
758828659922702336,10197,3467,9384024,147172,2016-07-29 00:57:05
